2025-01-24 13:53:58 : ----- DEBUG 日志文件存在
2025-01-24 13:53:58 : ----- INFO: ip格式错误: 3389
2025-01-24 13:54:00 : ----- INFO: 主机数据初始化成功
2025-01-24 13:54:00 : ----- INFO: 主机数据初始化成功
2025-01-24 13:54:06 : ----- INFO: 事件触发：重命名分组
2025-01-24 13:54:08 : ----- INFO: 事件触发：删除分组
2025-01-24 13:54:14 : ----- INFO: 事件触发：连接主机
2025-01-24 13:54:15 : ----- ERROR: 未选择主机，连接失败
2025-01-24 13:57:40 : ----- DEBUG 日志文件存在
2025-01-24 13:57:40 : ----- 程序启动 
2025-01-24 13:57:41 : ----- DEBUG 日志文件存在
2025-01-24 13:57:41 : ----- DEBUG 日志文件存在
2025-01-24 13:57:41 : ----- INFO: 控件初始化成功
2025-01-24 13:57:41 : ----- INFO: 数据库初始化成功
2025-01-24 13:57:41 : ----- INFO: 组数据初始化成功
2025-01-24 13:57:41 : ----- INFO: 主机数据初始化成功
2025-01-24 13:57:41 : ----- INFO: 主机数据初始化成功
2025-01-24 13:57:41 : ----- INFO: 程序初始化成功
2025-01-24 13:57:43 : ----- INFO: 事件触发：连接主机
2025-01-24 13:58:22 : ----- DEBUG 日志文件存在
2025-01-24 13:58:22 : ----- 程序启动 
2025-01-24 13:58:22 : ----- DEBUG 日志文件存在
2025-01-24 13:58:22 : ----- DEBUG 日志文件存在
2025-01-24 13:58:22 : ----- INFO: 控件初始化成功
2025-01-24 13:58:22 : ----- INFO: 数据库初始化成功
2025-01-24 13:58:22 : ----- INFO: 组数据初始化成功
2025-01-24 13:58:22 : ----- INFO: 主机数据初始化成功
2025-01-24 13:58:22 : ----- INFO: 主机数据初始化成功
2025-01-24 13:58:22 : ----- INFO: 程序初始化成功
2025-01-24 13:58:29 : ----- INFO: 事件触发：连接主机
2025-01-24 13:58:53 : ----- DEBUG 日志文件存在
2025-01-24 13:58:53 : ----- 程序启动 
2025-01-24 13:58:53 : ----- DEBUG 日志文件存在
2025-01-24 13:58:53 : ----- DEBUG 日志文件存在
2025-01-24 13:58:53 : ----- INFO: 控件初始化成功
2025-01-24 13:58:53 : ----- INFO: 数据库初始化成功
2025-01-24 13:58:53 : ----- INFO: 组数据初始化成功
2025-01-24 13:58:53 : ----- INFO: 主机数据初始化成功
2025-01-24 13:58:53 : ----- INFO: 主机数据初始化成功
2025-01-24 13:58:53 : ----- INFO: 程序初始化成功
2025-01-24 13:59:00 : ----- INFO: 事件触发：连接主机
2025-01-24 13:59:02 : ----- INFO: 事件触发：连接主机
2025-01-24 13:59:15 : ----- INFO: 事件触发：连接主机
2025-01-24 14:03:23 : ----- DEBUG 日志文件存在
2025-01-24 14:03:23 : ----- 程序启动 
2025-01-24 14:03:24 : ----- DEBUG 日志文件存在
2025-01-24 14:03:24 : ----- DEBUG 日志文件存在
2025-01-24 14:03:24 : ----- INFO: 控件初始化成功
2025-01-24 14:03:24 : ----- INFO: 数据库初始化成功
2025-01-24 14:03:24 : ----- INFO: 组数据初始化成功
2025-01-24 14:03:24 : ----- INFO: 主机数据初始化成功
2025-01-24 14:03:24 : ----- INFO: 主机数据初始化成功
2025-01-24 14:03:24 : ----- INFO: 程序初始化成功
2025-01-24 14:03:27 : ----- INFO: 事件触发：连接主机
2025-01-24 14:03:37 : ----- INFO: 事件触发：连接主机
2025-01-24 14:04:13 : ----- INFO: 事件触发：连接主机
2025-01-24 14:04:15 : ----- INFO: 事件触发：连接主机
